timestamp,date,hour,minute_of_day,is_night,pir_gpio,motion_5min_sum,motion_30min_sum,no_motion_duration_min,first_motion,last_motion,night_motion_count,sleep_start,sleep_end,accel_mag,gyro_mag,activity_index,activity_10min_mean,activity_30min_max,temp_comfort,humi_comfort,env_discomfort,sht30_temp_raw,sht30_humi_raw,bh1750_raw
2026-06-23 12:53:55,2026-06-23,12,773,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,7.54983443527075,1.0,4.274917217635375,2.5018269579644414,7.560083352112458,0,0,2.123749408360391,28.637,32.5628,115.0
2026-06-23 12:55:23,2026-06-23,12,775,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.477225575051661,0.0,2.7386127875258306,2.510283594734491,7.560083352112458,0,0,2.1242122418440204,28.6156,32.5078,115.0
2026-06-23 12:55:37,2026-06-23,12,775,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,0.0,1.8708286933869707,2.488233425722507,7.560083352112458,0,0,2.125216985062937,28.6156,32.4956,115.0
2026-06-23 12:55:52,2026-06-23,12,775,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.3166247903554,1.0,2.1583123951777,2.4772360580376804,7.560083352112458,0,0,2.120192023945001,28.5943,32.5078,115.0
2026-06-23 12:56:08,2026-06-23,12,776,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.4142135623730951,2.2071067811865475,2.4685222103973214,7.560083352112458,0,0,2.116688194538818,28.5622,32.4773,115.0
2026-06-23 12:56:24,2026-06-23,12,776,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.69041575982343,1.0,2.845207879911715,2.480293637569646,7.560083352112458,0,0,2.1111367728311685,28.5622,32.5444,116.0
2026-06-23 12:56:37,2026-06-23,12,776,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,0.0,1.5,2.450587769764505,7.560083352112458,0,0,2.115656647095648,28.5943,32.5628,115.0
2026-06-23 12:56:52,2026-06-23,12,776,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.123105625617661,0.0,2.0615528128088303,2.439145565148162,7.560083352112458,0,0,2.1162060795468647,28.5515,32.459,115.0
2026-06-23 12:57:07,2026-06-23,12,777,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,0.0,1.8708286933869707,2.422907940240699,7.560083352112458,0,0,2.1112294124935302,28.5302,32.4712,115.0
2026-06-23 12:57:22,2026-06-23,12,777,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.477225575051661,0.0,2.7386127875258306,2.431677519331953,7.560083352112458,0,0,2.110216598687864,28.5302,32.4834,115.0
